"success","task","trial_type","trial_index","time_elapsed","internal_node_id","ID","condition","StartTime","EndTime","view_history","rt","stimulus","response","response_raw","response_normalized","correct_answer","correct"
NULL,"presentation_trials_main","html-keyboard-response","41","139403","0.0-4.0-2.0-0.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">2</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","42","140404","0.0-4.0-2.0-1.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">G</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","43","141405","0.0-4.0-2.0-2.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">E</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","44","142406","0.0-4.0-2.0-3.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">5</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","45","143407","0.0-4.0-2.0-4.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","46","157327","0.0-4.0-2.0-5.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,NULL,NULL,"25EG","25EG","25EG","1"
NULL,"presentation_trials_main","html-keyboard-response","47","158327","0.0-4.0-3.0-0.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">D</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","48","159328","0.0-4.0-3.0-1.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">3</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","49","160329","0.0-4.0-3.0-2.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">B</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","50","161331","0.0-4.0-3.0-3.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">7</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","51","162332","0.0-4.0-3.0-4.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">A</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","52","163334","0.0-4.0-3.0-5.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","53","178632","0.0-4.0-3.0-6.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,NULL,NULL,"23ABF","23ABF","37ABD",
NULL,"presentation_trials_main","html-keyboard-response","54","179636","0.0-4.0-4.0-0.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">F</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","55","180638","0.0-4.0-4.0-1.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">2</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","56","181638","0.0-4.0-4.0-2.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">K</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","57","182639","0.0-4.0-4.0-3.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">5</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","58","183641","0.0-4.0-4.0-4.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">C</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","59","184642","0.0-4.0-4.0-5.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","60","215337","0.0-4.0-4.0-6.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,NULL,NULL,"25CFK","25CFK","25CFK","1"
NULL,"presentation_trials_main","html-keyboard-response","61","216339","0.0-4.0-5.0-0.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">4</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","62","217340","0.0-4.0-5.0-1.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">M</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","63","218341","0.0-4.0-5.0-2.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">H</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","64","219343","0.0-4.0-5.0-3.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">1</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","65","220345","0.0-4.0-5.0-4.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">E</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","66","221346","0.0-4.0-5.0-5.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","67","240980","0.0-4.0-5.0-6.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,NULL,NULL,"47CHM","47CHM","14EHM",
NULL,"presentation_trials_main","html-keyboard-response","68","241981","0.0-4.0-6.0-0.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">G</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","69","242982","0.0-4.0-6.0-1.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">9</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","70","243983","0.0-4.0-6.0-2.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">2</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","71","244985","0.0-4.0-6.0-3.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">L</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","72","245987","0.0-4.0-6.0-4.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">A</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","73","246988","0.0-4.0-6.0-5.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">5</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","74","247989","0.0-4.0-6.0-6.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","75","263592","0.0-4.0-6.0-7.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,NULL,NULL,"247AGL","247AGL","259AGL",
NULL,"presentation_trials_main","html-keyboard-response","76","264594","0.0-4.0-7.0-0.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">3</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","77","265596","0.0-4.0-7.0-1.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">B</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","78","266598","0.0-4.0-7.0-2.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">N</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","79","267600","0.0-4.0-7.0-3.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">7</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","80","268601","0.0-4.0-7.0-4.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">D</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","81","269603","0.0-4.0-7.0-5.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">F</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","82","270604","0.0-4.0-7.0-6.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","83","292378","0.0-4.0-7.0-7.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,NULL,NULL,"37ABLM","37ABLM","37BDFN",
NULL,"presentation_trials_main","html-keyboard-response","84","293380","0.0-4.0-8.0-0.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">E</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","85","294382","0.0-4.0-8.0-1.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">6</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","86","295384","0.0-4.0-8.0-2.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">1</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","87","296386","0.0-4.0-8.0-3.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">Q</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","88","297387","0.0-4.0-8.0-4.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">H</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","89","298388","0.0-4.0-8.0-5.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">8</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","90","299389","0.0-4.0-8.0-6.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","91","314450","0.0-4.0-8.0-7.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,NULL,NULL,"368EHQ","368EHQ","168EHQ",
NULL,"presentation_trials_main","html-keyboard-response","92","315450","0.0-4.0-9.0-0.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">C</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","93","316452","0.0-4.0-9.0-1.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">4</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","94","317453","0.0-4.0-9.0-2.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">T</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","95","318454","0.0-4.0-9.0-3.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">K</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","96","319456","0.0-4.0-9.0-4.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">2</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","97","320457","0.0-4.0-9.0-5.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">A</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","98","321458","0.0-4.0-9.0-6.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">9</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","99","322460","0.0-4.0-9.0-7.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","100","340909","0.0-4.0-9.0-8.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,NULL,NULL,"349CHKT","349CHKT","249ACKT",
NULL,"presentation_trials_main","html-keyboard-response","101","341911","0.0-4.0-10.0-0.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">6</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","102","342912","0.0-4.0-10.0-1.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">Z</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","103","343914","0.0-4.0-10.0-2.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">R</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","104","344919","0.0-4.0-10.0-3.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">3</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","105","345920","0.0-4.0-10.0-4.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">B</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","106","346922","0.0-4.0-10.0-5.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">J</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","107","347923","0.0-4.0-10.0-6.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">M</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","108","348924","0.0-4.0-10.0-7.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","109","376945","0.0-4.0-10.0-8.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,NULL,NULL,"36BJRZ","36BJRZ","36BJMRZ",
NULL,"presentation_trials_main","html-keyboard-response","110","377947","0.0-4.0-11.0-0.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">L</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","111","378948","0.0-4.0-11.0-1.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">5</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","112","379950","0.0-4.0-11.0-2.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">1</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","113","380952","0.0-4.0-11.0-3.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">G</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","114","381953","0.0-4.0-11.0-4.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">X</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","115","382954","0.0-4.0-11.0-5.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">D</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_main","html-keyboard-response","116","383955","0.0-4.0-11.0-6.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,"<div style=""font-size: 48px;"">7</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","117","384963","0.0-4.0-11.0-7.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_main","html-keyboard-response","118","409829","0.0-4.0-11.0-8.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,NULL,NULL,NULL,"135DGLX","135DGLX","157DGLX",
NULL,"debrief","html-keyboard-response","119","412481","0.0-5.0","3585633","control","2025/8/8 11:33:09","2025/8/8 11:40:02",NULL,"2651","<p style='text-algin:left'>これで事前課題は終了になります。</p><p style='text-algin:left'>次に、文章産出課題の説明に移ります。</p><p style='text-algin:left'>準備ができたらスペースキーを押して、文章産出課題に進んでください。</p>"," ",NULL,NULL,NULL,NULL
"1","FullScreen","fullscreen","0","5858","0.0-0.0","438363","control","2025/8/8 11:34:05","2025/8/8 11:40:08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"practice_task_inst_tl","instructions","1","48707","0.0-1.0","438363","control","2025/8/8 11:34:05","2025/8/8 11:40:08","Array","42847",NULL,NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","2","49708","0.0-2.0-0.0-0.0","438363","control","2025/8/8 11:34:05","2025/8/8 11:40:08",NULL,NULL,"<div style=""font-size: 48px;"">C</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","3","50711","0.0-2.0-0.0-1.0","438363","control","2025/8/8 11:34:05","2025/8/8 11:40:08",NULL,NULL,"<div style=""font-size: 48px;"">2</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","4","51713","0.0-2.0-0.0-2.0","438363","control","2025/8/8 11:34:05","2025/8/8 11:40:08",NULL,NULL,"<div style=""font-size: 48px;"">A</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","5","52715","0.0-2.0-0.0-3.0","438363","control","2025/8/8 11:34:05","2025/8/8 11:40:08",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_practice","html-keyboard-response","6","63907","0.0-2.0-0.0-4.0","438363","control","2025/8/8 11:34:05","2025/8/8 11:40:08",NULL,NULL,NULL,NULL,"2A","2A","2AC",
NULL,NULL,"html-keyboard-response","7","65908","0.0-2.0-0.0-5.0","438363","control","2025/8/8 11:34:05","2025/8/8 11:40:08",NULL,NULL,"<p style='color:red; font-size: 48px;'>不正解です。正しい答えは <code>2AC</code> です。</p>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","8","66909","0.0-2.0-1.0-0.0","438363","control","2025/8/8 11:34:05","2025/8/8 11:40:08",NULL,NULL,"<div style=""font-size: 48px;"">B</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","9","67911","0.0-2.0-1.0-1.0","438363","control","2025/8/8 11:34:05","2025/8/8 11:40:08",NULL,NULL,"<div style=""font-size: 48px;"">5</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","10","68913","0.0-2.0-1.0-2.0","438363","control","2025/8/8 11:34:05","2025/8/8 11:40:08",NULL,NULL,"<div style=""font-size: 48px;"">D</div>",NULL,NULL,NULL,NULL,NULL
NULL,NULL,"html-keyboard-response","11","69914","0.0-2.0-1.0-3.0","438363","control","2025/8/8 11:34:05","2025/8/8 11:40:08",NULL,NULL,,NULL,NULL,NULL,NULL,NULL
NULL,"response_trials_practice","html-keyboard-response","12","74922","0.0-2.0-1.0-4.0","438363","control","2025/8/8 11:34:05","2025/8/8 11:40:08",NULL,NULL,NULL,NULL,"B5D","B5D","5BD",
NULL,NULL,"html-keyboard-response","13","76923","0.0-2.0-1.0-5.0","438363","control","2025/8/8 11:34:05","2025/8/8 11:40:08",NULL,NULL,"<p style='color:red; font-size: 48px;'>不正解です。正しい答えは <code>5BD</code> です。</p>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","14","77925","0.0-2.0-2.0-0.0","438363","control","2025/8/8 11:34:05","2025/8/8 11:40:08",NULL,NULL,"<div style=""font-size: 48px;"">1</div>",NULL,NULL,NULL,NULL,NULL
NULL,"presentation_trials_practice","html-keyboard-response","15","78927","0.0-2.0-2.0-1.0","438363","control","2025/8/8 11:34:05","2025/8/8 11:40:08",NULL,NULL,"<div style=""font-size: 48px;"">G</div>",NULL,NULL,NULL,NULL,NULL
